Label,IPLength,IPHeaderLength,IPFlags,TTL,Protocol,IPID,IPchecksum,SourcePort,DestPort,SequenceNumber,AckNumber,WindowSize,TCPHeaderLength,TCPflags,TCPLength,TCPChecksum,TCPStream,TCPUrgentPointer
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2de4,0x6bc3,55778,443,133227,3257,2529,32,0x0018,90,0xf418,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3a5,0x35f0,45739,443,132147,3183,2529,32,0x0018,90,0x561e,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2de5,0x6bc2,55778,443,133317,3257,2529,32,0x0018,90,0xee2e,2,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0x8266,0x3444,46579,8443,0,0,5840,40,0x0002,0,0xe882,101,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3a6,0x35ef,45739,443,132237,3183,2529,32,0x0018,90,0x14cd,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2de6,0x6bc1,55778,443,133407,3257,2529,32,0x0018,90,0x735f,2,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xe301,0xb7d2,49502,8443,0,0,5840,40,0x0002,0,0xd9cb,102,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3a7,0x35ee,45739,443,132327,3183,2529,32,0x0018,90,0xeacc,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2de7,0x6bc0,55778,443,133497,3257,2529,32,0x0018,90,0x6eca,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3a8,0x35ed,45739,443,132417,3183,2529,32,0x0018,90,0x9854,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2de8,0x6bbf,55778,443,133587,3257,2529,32,0x0018,90,0x5848,2,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xb12f,0x2a6c,39803,8443,0,0,5840,40,0x0002,0,0xec99,103,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3a9,0x35ec,45739,443,132507,3183,2529,32,0x0018,90,0x17fd,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2de9,0x6bbe,55778,443,133677,3257,2529,32,0x0018,90,0xd0a6,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3aa,0x35eb,45739,443,132597,3183,2529,32,0x0018,90,0xeead,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2dea,0x6bbd,55778,443,133767,3257,2529,32,0x0018,90,0x6f6a,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ab,0x35ea,45739,443,132687,3183,2529,32,0x0018,90,0x5553,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2deb,0x6bbc,55778,443,133857,3257,2529,32,0x0018,90,0xc81d,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ac,0x35e9,45739,443,132777,3183,2529,32,0x0018,90,0x0348,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2dec,0x6bbb,55778,443,133947,3257,2529,32,0x0018,90,0x8187,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ad,0x35e8,45739,443,132867,3183,2529,32,0x0018,90,0xf216,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2ded,0x6bba,55778,443,134037,3257,2529,32,0x0018,90,0x57c4,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ae,0x35e7,45739,443,132957,3183,2529,32,0x0018,90,0xe7d6,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2dee,0x6bb9,55778,443,134127,3257,2529,32,0x0018,90,0x2324,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3af,0x35e6,45739,443,133047,3183,2529,32,0x0018,90,0x80c0,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2def,0x6bb8,55778,443,134217,3257,2529,32,0x0018,90,0x566e,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b0,0x35e5,45739,443,133137,3183,2529,32,0x0018,90,0xa661,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2df0,0x6bb7,55778,443,134307,3257,2529,32,0x0018,90,0xb3db,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b1,0x35e4,45739,443,133227,3183,2529,32,0x0018,90,0xae9e,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2df1,0x6bb6,55778,443,134397,3257,2529,32,0x0018,90,0xbe56,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b2,0x35e3,45739,443,133317,3183,2529,32,0x0018,90,0x1d22,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2df2,0x6bb5,55778,443,134487,3257,2529,32,0x0018,90,0x1fcf,2,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xedd1,0xd1e0,39126,3475,0,0,5840,40,0x0002,0,0x2455,104,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b3,0x35e2,45739,443,133407,3183,2529,32,0x0018,90,0xa6b8,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2df3,0x6bb4,55778,443,134577,3257,2529,32,0x0018,90,0xcd5c,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b4,0x35e1,45739,443,133497,3183,2529,32,0x0018,90,0x4b0c,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2df4,0x6bb3,55778,443,134667,3257,2529,32,0x0018,90,0x906b,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b5,0x35e0,45739,443,133587,3183,2529,32,0x0018,90,0x8a74,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2df5,0x6bb2,55778,443,134757,3257,2529,32,0x0018,90,0xe15a,2,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xedd2,0xd1df,39126,3475,0,0,5840,40,0x0002,0,0x2166,104,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b6,0x35df,45739,443,133677,3183,2529,32,0x0018,90,0x9ea2,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2df6,0x6bb1,55778,443,134847,3257,2529,32,0x0018,90,0xb8c5,2,0
filtered_pcap\TCP_Camera,286,20,0x02,64,6,0x2df7,0x6b20,55778,443,134937,3257,2529,32,0x0018,234,0x9497,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b7,0x35de,45739,443,133767,3183,2529,32,0x0018,90,0x25ca,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2df8,0x6baf,55778,443,135171,3257,2529,32,0x0018,90,0x6456,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b8,0x35dd,45739,443,133857,3183,2529,32,0x0018,90,0xf6de,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2df9,0x6bae,55778,443,135261,3257,2529,32,0x0018,90,0x1bdd,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3b9,0x35dc,45739,443,133947,3183,2529,32,0x0018,90,0x9193,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2dfa,0x6bad,55778,443,135351,3257,2529,32,0x0018,90,0x9047,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ba,0x35db,45739,443,134037,3183,2529,32,0x0018,90,0x29d1,0,0
filtered_pcap\TCP_Camera,52,20,0x02,64,6,0xd3bb,0x3634,45739,443,134127,3257,2529,32,0x0010,0,0xb13a,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2dfb,0x6bac,55778,443,135441,3257,2529,32,0x0018,90,0xc862,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3bc,0x35d9,45739,443,134127,3257,2529,32,0x0018,90,0xae9f,0,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xedd3,0xd1de,39126,3475,0,0,5840,40,0x0002,0,0x1b88,104,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2dfc,0x6bab,55778,443,135531,3257,2529,32,0x0018,90,0x73a8,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3bd,0x35d8,45739,443,134217,3257,2529,32,0x0018,90,0x3bc0,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2dfd,0x6baa,55778,443,135621,3257,2529,32,0x0018,90,0x4b31,2,0
filtered_pcap\TCP_Camera,52,20,0x02,64,6,0x2dfe,0x6c03,55778,443,135711,3331,2529,32,0x0010,0,0xcfb7,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3be,0x35d7,45739,443,134307,3257,2529,32,0x0018,90,0x9afc,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2dff,0x6ba8,55778,443,135711,3331,2529,32,0x0018,90,0x7288,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3bf,0x35d6,45739,443,134397,3257,2529,32,0x0018,90,0xa56f,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e00,0x6ba7,55778,443,135801,3331,2529,32,0x0018,90,0xfd39,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3c0,0x35d5,45739,443,134487,3257,2529,32,0x0018,90,0xb1cf,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e01,0x6ba6,55778,443,135891,3331,2529,32,0x0018,90,0x80ba,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3c1,0x35d4,45739,443,134577,3257,2529,32,0x0018,90,0x1b3f,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e02,0x6ba5,55778,443,135981,3331,2529,32,0x0018,90,0x7842,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3c2,0x35d3,45739,443,134667,3257,2529,32,0x0018,90,0x9db8,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e03,0x6ba4,55778,443,136071,3331,2529,32,0x0018,90,0xb458,2,0
filtered_pcap\TCP_Camera,286,20,0x02,64,6,0xd3c3,0x3542,45739,443,134757,3257,2529,32,0x0018,234,0xd375,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3c4,0x35d1,45739,443,134991,3257,2529,32,0x0018,90,0x9fbd,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e04,0x6ba3,55778,443,136161,3331,2529,32,0x0018,90,0x4001,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3c5,0x35d0,45739,443,135081,3257,2529,32,0x0018,90,0x053b,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e05,0x6ba2,55778,443,136251,3331,2529,32,0x0018,90,0x18d3,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3c6,0x35cf,45739,443,135171,3257,2529,32,0x0018,90,0xb5d6,0,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xb3a7,0xdb32,45995,5104,0,0,5840,40,0x0002,0,0xf7d2,95,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e06,0x6ba1,55778,443,136341,3331,2529,32,0x0018,90,0xc4c2,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3c7,0x35ce,45739,443,135261,3257,2529,32,0x0018,90,0xc0ad,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e07,0x6ba0,55778,443,136431,3331,2529,32,0x0018,90,0x692a,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3c8,0x35cd,45739,443,135351,3257,2529,32,0x0018,90,0xb513,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e08,0x6b9f,55778,443,136521,3331,2529,32,0x0018,90,0xc32a,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3c9,0x35cc,45739,443,135441,3257,2529,32,0x0018,90,0xd4aa,0,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xedd4,0xd1dd,39126,3475,0,0,5840,40,0x0002,0,0x0fcc,104,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e09,0x6b9e,55778,443,136611,3331,2529,32,0x0018,90,0x29e6,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ca,0x35cb,45739,443,135531,3257,2529,32,0x0018,90,0xbe82,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e0a,0x6b9d,55778,443,136701,3331,2529,32,0x0018,90,0xb5fa,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e0b,0x6b9c,55778,443,136791,3331,2529,32,0x0018,90,0xd235,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3cb,0x35ca,45739,443,135621,3257,2529,32,0x0018,90,0x71f7,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e0c,0x6b9b,55778,443,136881,3331,2529,32,0x0018,90,0xf161,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3cc,0x35c9,45739,443,135711,3257,2529,32,0x0018,90,0x0fef,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e0d,0x6b9a,55778,443,136971,3331,2529,32,0x0018,90,0x1800,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3cd,0x35c8,45739,443,135801,3257,2529,32,0x0018,90,0x5d24,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e0e,0x6b99,55778,443,137061,3331,2529,32,0x0018,90,0x51d5,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ce,0x35c7,45739,443,135891,3257,2529,32,0x0018,90,0x4a2b,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e0f,0x6b98,55778,443,137151,3331,2529,32,0x0018,90,0x8428,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3cf,0x35c6,45739,443,135981,3257,2529,32,0x0018,90,0x089c,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e10,0x6b97,55778,443,137241,3331,2529,32,0x0018,90,0xd584,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d0,0x35c5,45739,443,136071,3257,2529,32,0x0018,90,0x45f0,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e11,0x6b96,55778,443,137331,3331,2529,32,0x0018,90,0x7aea,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d1,0x35c4,45739,443,136161,3257,2529,32,0x0018,90,0xa11a,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e12,0x6b95,55778,443,137421,3331,2529,32,0x0018,90,0xd599,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d2,0x35c3,45739,443,136251,3257,2529,32,0x0018,90,0x9db0,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e13,0x6b94,55778,443,137511,3331,2529,32,0x0018,90,0xe5cf,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d3,0x35c2,45739,443,136341,3257,2529,32,0x0018,90,0x44d3,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e14,0x6b93,55778,443,137601,3331,2529,32,0x0018,90,0xf81f,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d4,0x35c1,45739,443,136431,3257,2529,32,0x0018,90,0x4338,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e15,0x6b92,55778,443,137691,3331,2529,32,0x0018,90,0xf49f,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e16,0x6b91,55778,443,137781,3331,2529,32,0x0018,90,0xfff1,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d5,0x35c0,45739,443,136521,3257,2529,32,0x0018,90,0x4ffe,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e17,0x6b90,55778,443,137871,3331,2529,32,0x0018,90,0x9a8e,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d6,0x35bf,45739,443,136611,3257,2529,32,0x0018,90,0x6a9b,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e18,0x6b8f,55778,443,137961,3331,2529,32,0x0018,90,0x492d,2,0
filtered_pcap\TCP_Camera,286,20,0x02,64,6,0x2e19,0x6afe,55778,443,138051,3331,2529,32,0x0018,234,0xaae6,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d7,0x35be,45739,443,136701,3257,2529,32,0x0018,90,0x7858,0,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xed29,0xa1b0,40158,5104,0,0,5840,40,0x0002,0,0xa66b,105,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e1a,0x6b8d,55778,443,138285,3331,2529,32,0x0018,90,0x86f1,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d8,0x35bd,45739,443,136791,3257,2529,32,0x0018,90,0x2a5e,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e1b,0x6b8c,55778,443,138375,3331,2529,32,0x0018,90,0xbd15,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3d9,0x35bc,45739,443,136881,3257,2529,32,0x0018,90,0xcaa6,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e1c,0x6b8b,55778,443,138465,3331,2529,32,0x0018,90,0xb7e3,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3da,0x35bb,45739,443,136971,3257,2529,32,0x0018,90,0x5185,0,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xed2a,0xa1af,40158,5104,0,0,5840,40,0x0002,0,0xa37c,105,0
filtered_pcap\TCP_Camera,52,20,0x02,64,6,0xd3db,0x3614,45739,443,137061,3331,2529,32,0x0010,0,0x17b3,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e1d,0x6b8a,55778,443,138555,3331,2529,32,0x0018,90,0x8f80,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3dc,0x35b9,45739,443,137061,3331,2529,32,0x0018,90,0x37ee,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e1e,0x6b89,55778,443,138645,3331,2529,32,0x0018,90,0x6c55,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3dd,0x35b8,45739,443,137151,3331,2529,32,0x0018,90,0x2730,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e1f,0x6b88,55778,443,138735,3331,2529,32,0x0018,90,0x2791,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3de,0x35b7,45739,443,137241,3331,2529,32,0x0018,90,0x5b97,0,0
filtered_pcap\TCP_Camera,52,20,0x02,64,6,0x2e20,0x6be1,55778,443,138825,3405,2529,32,0x0010,0,0x3579,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e21,0x6b86,55778,443,138825,3405,2529,32,0x0018,90,0xc367,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3df,0x35b6,45739,443,137331,3331,2529,32,0x0018,90,0x745e,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e22,0x6b85,55778,443,138915,3405,2529,32,0x0018,90,0x6a28,2,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xedd5,0xd1dc,39126,3475,0,0,5840,40,0x0002,0,0xf853,104,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3e0,0x35b5,45739,443,137421,3331,2529,32,0x0018,90,0x42a5,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e23,0x6b84,55778,443,139005,3405,2529,32,0x0018,90,0x1ccc,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3e1,0x35b4,45739,443,137511,3331,2529,32,0x0018,90,0x72b5,0,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xed2b,0xa1ae,40158,5104,0,0,5840,40,0x0002,0,0x9d9e,105,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e24,0x6b83,55778,443,139095,3405,2529,32,0x0018,90,0x7fed,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3e2,0x35b3,45739,443,137601,3331,2529,32,0x0018,90,0x23e1,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e25,0x6b82,55778,443,139185,3405,2529,32,0x0018,90,0x130e,2,0
filtered_pcap\TCP_Camera,286,20,0x02,64,6,0xd3e3,0x3522,45739,443,137691,3331,2529,32,0x0018,234,0x94de,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3e4,0x35b1,45739,443,137925,3331,2529,32,0x0018,90,0xa332,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e26,0x6b81,55778,443,139275,3405,2529,32,0x0018,90,0x058e,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3e5,0x35b0,45739,443,138015,3331,2529,32,0x0018,90,0x23c8,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e27,0x6b80,55778,443,139365,3405,2529,32,0x0018,90,0x4181,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3e6,0x35af,45739,443,138105,3331,2529,32,0x0018,90,0xf0e7,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e28,0x6b7f,55778,443,139455,3405,2529,32,0x0018,90,0xb6db,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3e7,0x35ae,45739,443,138195,3331,2529,32,0x0018,90,0xbf10,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e29,0x6b7e,55778,443,139545,3405,2529,32,0x0018,90,0xc7d7,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3e8,0x35ad,45739,443,138285,3331,2529,32,0x0018,90,0xb6c9,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e2a,0x6b7d,55778,443,139635,3405,2529,32,0x0018,90,0x6148,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3e9,0x35ac,45739,443,138375,3331,2529,32,0x0018,90,0x4162,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e2b,0x6b7c,55778,443,139725,3405,2529,32,0x0018,90,0x4f1f,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ea,0x35ab,45739,443,138465,3331,2529,32,0x0018,90,0xdec4,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e2c,0x6b7b,55778,443,139815,3405,2529,32,0x0018,90,0xd415,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3eb,0x35aa,45739,443,138555,3331,2529,32,0x0018,90,0x93c6,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e2d,0x6b7a,55778,443,139905,3405,2529,32,0x0018,90,0x3772,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ec,0x35a9,45739,443,138645,3331,2529,32,0x0018,90,0x9107,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e2e,0x6b79,55778,443,139995,3405,2529,32,0x0018,90,0xa126,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ed,0x35a8,45739,443,138735,3331,2529,32,0x0018,90,0x8003,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e2f,0x6b78,55778,443,140085,3405,2529,32,0x0018,90,0xf6eb,2,0
filtered_pcap\TCP_Camera,60,20,0x02,64,6,0xed2c,0xa1ad,40158,5104,0,0,5840,40,0x0002,0,0x91e2,105,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ee,0x35a7,45739,443,138825,3331,2529,32,0x0018,90,0xa735,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e30,0x6b77,55778,443,140175,3405,2529,32,0x0018,90,0x8c92,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3ef,0x35a6,45739,443,138915,3331,2529,32,0x0018,90,0x830d,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e31,0x6b76,55778,443,140265,3405,2529,32,0x0018,90,0xffe2,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f0,0x35a5,45739,443,139005,3331,2529,32,0x0018,90,0x3d99,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e32,0x6b75,55778,443,140355,3405,2529,32,0x0018,90,0x33a7,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f1,0x35a4,45739,443,139095,3331,2529,32,0x0018,90,0x4ef5,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e33,0x6b74,55778,443,140445,3405,2529,32,0x0018,90,0x704b,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f2,0x35a3,45739,443,139185,3331,2529,32,0x0018,90,0x51d8,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e34,0x6b73,55778,443,140535,3405,2529,32,0x0018,90,0x8a76,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f3,0x35a2,45739,443,139275,3331,2529,32,0x0018,90,0xe005,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e35,0x6b72,55778,443,140625,3405,2529,32,0x0018,90,0x00ad,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f4,0x35a1,45739,443,139365,3331,2529,32,0x0018,90,0x7c3e,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e36,0x6b71,55778,443,140715,3405,2529,32,0x0018,90,0x0f96,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f5,0x35a0,45739,443,139455,3331,2529,32,0x0018,90,0x20e7,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e37,0x6b70,55778,443,140805,3405,2529,32,0x0018,90,0x367b,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f6,0x359f,45739,443,139545,3331,2529,32,0x0018,90,0x1b8a,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e38,0x6b6f,55778,443,140895,3405,2529,32,0x0018,90,0x0dc6,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f7,0x359e,45739,443,139635,3331,2529,32,0x0018,90,0xf528,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e39,0x6b6e,55778,443,140985,3405,2529,32,0x0018,90,0x1f6d,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f8,0x359d,45739,443,139725,3331,2529,32,0x0018,90,0xeec5,0,0
filtered_pcap\TCP_Camera,286,20,0x02,64,6,0x2e3a,0x6add,55778,443,141075,3405,2529,32,0x0018,234,0x2354,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e3b,0x6b6c,55778,443,141309,3405,2529,32,0x0018,90,0x5183,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e3c,0x6b6b,55778,443,141399,3405,2529,32,0x0018,90,0xcaf5,2,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0xd3f9,0x359c,45739,443,139815,3331,2529,32,0x0018,90,0x6c09,0,0
filtered_pcap\TCP_Camera,142,20,0x02,64,6,0x2e3d,0x6b6a,55778,443,141489,3405,2529,32,0x0018,90,0x173b,2,0
